id_producto,id_luminaria,tipo_led,marca,potencia_watts,vida_util_nominal,horas_operacion_dia
1014,LED-01014,LED Tubo T8,Osram,18,40000,24
1015,LED-01015,LED Tubo T8,Philips,18,40000,24
1016,LED-01016,LED Tubo T8,Samsung,18,40000,24
1017,LED-01017,LED Tubo T8,LG,18,40000,24
1018,LED-01018,LED Tubo T8,Samsung,18,40000,24
1019,LED-01019,LED Tubo T8,Genérico A,18,40000,24
1020,LED-01020,LED Tubo T8,Samsung,18,40000,24
1021,LED-01021,LED Downlight,Samsung,12,45000,12
1022,LED-01022,LED Downlight,Samsung,12,45000,12
1023,LED-01023,LED Downlight,Genérico A,12,45000,12
1024,LED-01024,LED Downlight,Philips,12,45000,12
1025,LED-01025,LED Downlight,Philips,12,45000,12
1026,LED-01026,LED Downlight,Genérico B,12,45000,12
1027,LED-01027,LED Downlight,Philips,12,45000,12
1028,LED-01028,LED Downlight,Osram,12,45000,12
1029,LED-01029,LED Downlight,Osram,12,45000,12
1030,LED-01030,LED Downlight,Osram,12,45000,12
1031,LED-01031,LED Downlight,Genérico B,12,45000,12
1032,LED-01032,LED Downlight,LG,12,45000,12
1033,LED-01033,LED Downlight,Philips,12,45000,12
1034,LED-01034,LED Downlight,Genérico B,12,45000,12
1035,LED-01035,LED Downlight,Samsung,12,45000,12
1036,LED-01036,LED Downlight,Genérico B,12,45000,12
1037,LED-01037,LED Downlight,Genérico B,12,45000,12
1038,LED-01038,LED Downlight,Samsung,12,45000,12
1039,LED-01039,LED Downlight,Genérico A,12,45000,12
1040,LED-01040,LED Downlight,LG,12,45000,12
1041,LED-01041,LED Downlight,Osram,12,45000,12
1042,LED-01042,LED Downlight,Philips,12,45000,12
1043,LED-01043,LED Downlight,Osram,12,45000,12
1044,LED-01044,LED Downlight,Philips,12,45000,12
1045,LED-01045,LED Downlight,Genérico A,12,45000,12
1046,LED-01046,LED Downlight,Philips,12,45000,12
1047,LED-01047,LED Downlight,Samsung,12,45000,12
1048,LED-01048,LED Downlight,Osram,12,45000,12
1049,LED-01049,LED Downlight,Osram,12,45000,12
1050,LED-01050,LED Downlight,LG,12,45000,12
1051,LED-01051,LED Downlight,Genérico A,12,45000,12
1052,LED-01052,LED Downlight,Genérico A,12,45000,12
1053,LED-01053,LED Downlight,Osram,12,45000,12
1054,LED-01054,LED Downlight,Genérico B,12,45000,12
1055,LED-01055,LED Downlight,Osram,12,45000,12
1056,LED-01056,LED Downlight,LG,12,45000,12
1057,LED-01057,LED Downlight,Philips,12,45000,12
1058,LED-01058,LED Downlight,Osram,12,45000,12
1059,LED-01059,LED Downlight,LG,12,45000,12
1060,LED-01060,LED Downlight,Philips,12,45000,12
1061,LED-01061,LED Downlight,Philips,12,45000,12
1062,LED-01062,LED Downlight,LG,12,45000,12
1063,LED-01063,LED Downlight,Philips,12,45000,12
1064,LED-01064,LED Downlight,Philips,12,45000,12
1065,LED-01065,LED Downlight,Osram,12,45000,12
1066,LED-01066,LED Downlight,Philips,12,45000,12
1067,LED-01067,LED Downlight,Philips,12,45000,12
1068,LED-01068,LED Downlight,Genérico B,12,45000,12
1069,LED-01069,LED Downlight,Osram,12,45000,12
1070,LED-01070,LED Downlight,Samsung,12,45000,12
1071,LED-01071,LED Downlight,Genérico A,12,45000,12
1072,LED-01072,LED Downlight,Osram,12,45000,12
1073,LED-01073,LED Downlight,Philips,12,45000,12
1074,LED-01074,LED Downlight,LG,12,45000,12
1075,LED-01075,LED Downlight,Samsung,12,45000,12
1076,LED-01076,LED Downlight,Genérico B,12,45000,12
1077,LED-01077,LED Downlight,Osram,12,45000,12
1078,LED-01078,LED Downlight,Genérico B,12,45000,12
1079,LED-01079,LED Downlight,Genérico B,12,45000,12
1080,LED-01080,LED Downlight,Genérico A,12,45000,12
1081,LED-01081,LED Downlight,Genérico B,12,45000,12
1082,LED-01082,LED Downlight,Genérico A,12,45000,12
1083,LED-01083,LED Downlight,Osram,12,45000,12
1084,LED-01084,LED Downlight,Philips,12,45000,12
1085,LED-01085,LED Downlight,Osram,12,45000,12
1086,LED-01086,LED Downlight,Samsung,12,45000,12
1087,LED-01087,LED Downlight,Genérico A,12,45000,12
1088,LED-01088,LED Downlight,Genérico A,12,45000,12
1089,LED-01089,LED Downlight,Osram,12,45000,12
1090,LED-01090,LED Downlight,Osram,12,45000,12
1091,LED-01091,LED Downlight,LG,12,45000,12
1092,LED-01092,LED Downlight,Philips,12,45000,12
1093,LED-01093,LED Downlight,Genérico A,12,45000,12
1094,LED-01094,LED Downlight,LG,12,45000,12
1095,LED-01095,LED Downlight,Philips,12,45000,12
1096,LED-01096,LED Downlight,Genérico A,12,45000,12
1097,LED-01097,LED Downlight,Samsung,12,45000,12
1098,LED-01098,LED Downlight,Osram,12,45000,12
1099,LED-01099,LED Downlight,Philips,12,45000,12
1100,LED-01100,LED Downlight,Samsung,12,45000,12
1101,LED-01101,LED Downlight,Philips,12,45000,12
1102,LED-01102,LED Downlight,Philips,12,45000,12
1103,LED-01103,LED Downlight,Genérico B,12,45000,12
1104,LED-01104,LED Downlight,Samsung,12,45000,12
1105,LED-01105,LED Downlight,Philips,12,45000,12
1106,LED-01106,LED Downlight,Osram,12,45000,12
1107,LED-01107,LED Downlight,Philips,12,45000,12
1108,LED-01108,LED Downlight,Samsung,12,45000,12
1109,LED-01109,LED Downlight,Osram,12,45000,12
1110,LED-01110,LED Downlight,Genérico B,12,45000,12
1111,LED-01111,LED Downlight,Genérico A,12,45000,12
1112,LED-01112,LED Downlight,Philips,12,45000,12
1113,LED-01113,LED Downlight,Osram,12,45000,12
1114,LED-01114,LED Downlight,Philips,12,45000,12
1115,LED-01115,LED Downlight,Samsung,12,45000,12
1116,LED-01116,LED Downlight,LG,12,45000,12
1117,LED-01117,LED Downlight,Osram,12,45000,12
1118,LED-01118,LED Downlight,Samsung,12,45000,12
1119,LED-01119,LED Downlight,Genérico A,12,45000,12
1120,LED-01120,LED Downlight,Genérico A,12,45000,12
1121,LED-01121,LED Downlight,LG,12,45000,12
1122,LED-01122,LED Downlight,Genérico A,12,45000,12
1123,LED-01123,LED Downlight,Samsung,12,45000,12
1124,LED-01124,LED Downlight,LG,12,45000,12
1125,LED-01125,LED Downlight,Genérico B,12,45000,12
1126,LED-01126,LED Downlight,Philips,12,45000,12
1127,LED-01127,LED Downlight,Genérico B,12,45000,12
1128,LED-01128,LED Downlight,Samsung,12,45000,12
1129,LED-01129,LED Downlight,Philips,12,45000,12
1130,LED-01130,LED Downlight,Osram,12,45000,12
1131,LED-01131,LED Downlight,Philips,12,45000,12
1132,LED-01132,LED Downlight,Samsung,12,45000,12
1133,LED-01133,LED Downlight,Osram,12,45000,12
1134,LED-01134,LED Downlight,Samsung,12,45000,12
1135,LED-01135,LED Downlight,Osram,12,45000,12
1136,LED-01136,LED Downlight,Philips,12,45000,12
1137,LED-01137,LED Downlight,LG,12,45000,12
1138,LED-01138,LED Downlight,LG,12,45000,12
1139,LED-01139,LED Downlight,Osram,12,45000,12
1140,LED-01140,LED Downlight,LG,12,45000,12
1141,LED-01141,LED Downlight,Philips,12,45000,12
1142,LED-01142,LED Downlight,Osram,12,45000,12
1143,LED-01143,LED Downlight,Samsung,12,45000,12
1144,LED-01144,LED Downlight,Genérico B,12,45000,12
1145,LED-01145,LED Downlight,Genérico B,12,45000,12
1146,LED-01146,LED Downlight,Philips,12,45000,12
1147,LED-01147,LED Downlight,Philips,12,45000,12
1148,LED-01148,LED Downlight,Genérico A,12,45000,12
1149,LED-01149,LED Downlight,Genérico B,12,45000,12
1150,LED-01150,LED Downlight,Genérico B,12,45000,12
1151,LED-01151,LED Tubo T8,Osram,18,40000,24
1152,LED-01152,LED Tubo T8,Osram,18,40000,24
1153,LED-01153,LED Tubo T8,Genérico B,18,40000,24
1154,LED-01154,LED Tubo T8,Philips,18,40000,24
1155,LED-01155,LED Tubo T8,Philips,18,40000,24
1156,LED-01156,LED Tubo T8,Osram,18,40000,24
1157,LED-01157,LED Tubo T8,LG,18,40000,24
1158,LED-01158,LED Tubo T8,Genérico A,18,40000,24
1159,LED-01159,LED Tubo T8,Genérico B,18,40000,24
1160,LED-01160,LED Tubo T8,LG,18,40000,24
1161,LED-01161,LED Tubo T8,Osram,18,40000,24
1162,LED-01162,LED Tubo T8,Genérico A,18,40000,24
1163,LED-01163,LED Tubo T8,Samsung,18,40000,24
1164,LED-01164,LED Tubo T8,Osram,18,40000,24
1165,LED-01165,LED Tubo T8,Philips,18,40000,24
1166,LED-01166,LED Tubo T8,Osram,18,40000,24
1167,LED-01167,LED Tubo T8,Philips,18,40000,24
1168,LED-01168,LED Tubo T8,Philips,18,40000,24
1169,LED-01169,LED Tubo T8,Osram,18,40000,24
1170,LED-01170,LED Tubo T8,LG,18,40000,24
1171,LED-01171,LED Tubo T8,Philips,18,40000,24
1172,LED-01172,LED Tubo T8,Osram,18,40000,24
1173,LED-01173,LED Tubo T8,Samsung,18,40000,24
1174,LED-01174,LED Tubo T8,Philips,18,40000,24
1175,LED-01175,LED Tubo T8,Philips,18,40000,24
1176,LED-01176,LED Tubo T8,Osram,18,40000,24
1177,LED-01177,LED Tubo T8,Genérico A,18,40000,24
1178,LED-01178,LED Tubo T8,Philips,18,40000,24
1179,LED-01179,LED Tubo T8,Genérico B,18,40000,24
1180,LED-01180,LED Tubo T8,Philips,18,40000,24
1181,LED-01181,LED Tubo T8,Osram,18,40000,24
1182,LED-01182,LED Tubo T8,Genérico B,18,40000,24
1183,LED-01183,LED Tubo T8,LG,18,40000,24
1184,LED-01184,LED Tubo T8,Samsung,18,40000,24
1185,LED-01185,LED Tubo T8,Genérico B,18,40000,24
1186,LED-01186,LED Tubo T8,LG,18,40000,24
1187,LED-01187,LED Tubo T8,Osram,18,40000,24
1188,LED-01188,LED Tubo T8,Osram,18,40000,24
1189,LED-01189,LED Tubo T8,Osram,18,40000,24
1190,LED-01190,LED Tubo T8,Samsung,18,40000,24
1191,LED-01191,LED Downlight,Osram,12,45000,24
1192,LED-01192,LED Downlight,Philips,12,45000,24
1193,LED-01193,LED Downlight,Genérico B,12,45000,24
1194,LED-01194,LED Downlight,Osram,12,45000,24
1195,LED-01195,LED Downlight,Samsung,12,45000,24
1196,LED-01196,LED Downlight,Osram,12,45000,24
1197,LED-01197,LED Downlight,Philips,12,45000,24
1198,LED-01198,LED Downlight,Philips,12,45000,24
1199,LED-01199,LED Downlight,Genérico A,12,45000,24
1200,LED-01200,LED Downlight,Samsung,12,45000,24
1201,LED-01201,LED Downlight,Philips,12,45000,24
1202,LED-01202,LED Downlight,LG,12,45000,24
1203,LED-01203,LED Downlight,Philips,12,45000,24
1204,LED-01204,LED Downlight,Philips,12,45000,24
1205,LED-01205,LED Downlight,LG,12,45000,24
1206,LED-01206,LED Downlight,Philips,12,45000,24
1207,LED-01207,LED Downlight,Genérico A,12,45000,24
1208,LED-01208,LED Downlight,Osram,12,45000,24
1209,LED-01209,LED Downlight,Philips,12,45000,24
1210,LED-01210,LED Downlight,Genérico B,12,45000,24
1211,LED-01211,LED Downlight,LG,12,45000,24
1212,LED-01212,LED Downlight,Genérico B,12,45000,24
1213,LED-01213,LED Downlight,LG,12,45000,24
1214,LED-01214,LED Downlight,Osram,12,45000,24
1215,LED-01215,LED Downlight,Samsung,12,45000,24
1216,LED-01216,LED Downlight,Osram,12,45000,24
1217,LED-01217,LED Downlight,LG,12,45000,24
1218,LED-01218,LED Downlight,Osram,12,45000,24
1219,LED-01219,LED Downlight,Genérico A,12,45000,24
1220,LED-01220,LED Downlight,Philips,12,45000,24
1221,LED-01221,LED Downlight,Genérico A,12,45000,24
1222,LED-01222,LED Downlight,Genérico B,12,45000,24
1223,LED-01223,LED Downlight,Osram,12,45000,24
1224,LED-01224,LED Downlight,Samsung,12,45000,24
1225,LED-01225,LED Downlight,LG,12,45000,24
1226,LED-01226,LED Downlight,Osram,12,45000,24
1227,LED-01227,LED Downlight,Samsung,12,45000,24
1228,LED-01228,LED Downlight,Osram,12,45000,24
1229,LED-01229,LED Downlight,Osram,12,45000,24
1230,LED-01230,LED Downlight,Samsung,12,45000,24
1231,LED-01231,LED Downlight,Samsung,12,45000,24
1232,LED-01232,LED Downlight,Genérico B,12,45000,24
1233,LED-01233,LED Downlight,Osram,12,45000,24
1234,LED-01234,LED Downlight,Genérico B,12,45000,24
1235,LED-01235,LED Downlight,LG,12,45000,24
1236,LED-01236,LED Downlight,Philips,12,45000,24
1237,LED-01237,LED Downlight,Philips,12,45000,24
1238,LED-01238,LED Downlight,Samsung,12,45000,24
1239,LED-01239,LED Downlight,Genérico B,12,45000,24
1240,LED-01240,LED Downlight,Samsung,12,45000,24
1241,LED-01241,LED Downlight,Genérico B,12,45000,24
1242,LED-01242,LED Downlight,Philips,12,45000,24
1243,LED-01243,LED Downlight,Osram,12,45000,24
1244,LED-01244,LED Downlight,Philips,12,45000,24
1245,LED-01245,LED Downlight,Philips,12,45000,24
1246,LED-01246,LED Downlight,Samsung,12,45000,24
1247,LED-01247,LED Downlight,Philips,12,45000,24
1248,LED-01248,LED Downlight,LG,12,45000,24
1249,LED-01249,LED Downlight,Genérico B,12,45000,24
1250,LED-01250,LED Downlight,Samsung,12,45000,24
1251,LED-01251,LED Downlight,Samsung,12,45000,24
1252,LED-01252,LED Downlight,Philips,12,45000,24
1253,LED-01253,LED Downlight,LG,12,45000,24
1254,LED-01254,LED Downlight,Genérico B,12,45000,24
1255,LED-01255,LED Downlight,Samsung,12,45000,24
1256,LED-01256,LED Downlight,LG,12,45000,24
1257,LED-01257,LED Downlight,Philips,12,45000,24
1258,LED-01258,LED Downlight,Samsung,12,45000,24
1259,LED-01259,LED Downlight,Philips,12,45000,24
1260,LED-01260,LED Downlight,Osram,12,45000,24
1261,LED-01261,LED Downlight,Osram,12,45000,24
1262,LED-01262,LED Downlight,Philips,12,45000,24
1263,LED-01263,LED Downlight,Samsung,12,45000,24
1264,LED-01264,LED Downlight,Genérico B,12,45000,24
1265,LED-01265,LED Downlight,Osram,12,45000,24
1266,LED-01266,LED Downlight,LG,12,45000,24
1267,LED-01267,LED Downlight,Genérico A,12,45000,24
1268,LED-01268,LED Downlight,Osram,12,45000,24
1269,LED-01269,LED Downlight,Samsung,12,45000,24
1270,LED-01270,LED Downlight,LG,12,45000,24
1271,LED-01271,LED Downlight,Philips,12,45000,24
1272,LED-01272,LED Downlight,Genérico A,12,45000,24
1273,LED-01273,LED Downlight,Genérico A,12,45000,24
1274,LED-01274,LED Downlight,Genérico B,12,45000,24
1275,LED-01275,LED Downlight,Genérico A,12,45000,24
1276,LED-01276,LED Downlight,Philips,12,45000,24
1277,LED-01277,LED Downlight,Genérico A,12,45000,24
1278,LED-01278,LED Downlight,Osram,12,45000,24
1279,LED-01279,LED Downlight,LG,12,45000,24
1280,LED-01280,LED Downlight,Genérico A,12,45000,24
1281,LED-01281,LED Downlight,LG,12,45000,24
1282,LED-01282,LED Downlight,Genérico B,12,45000,24
1283,LED-01283,LED Downlight,Philips,12,45000,24
1284,LED-01284,LED Downlight,Samsung,12,45000,24
1285,LED-01285,LED Downlight,Genérico A,12,45000,24
1286,LED-01286,LED Downlight,Osram,12,45000,24
1287,LED-01287,LED Downlight,Philips,12,45000,24
1288,LED-01288,LED Downlight,LG,12,45000,24
1289,LED-01289,LED Downlight,Osram,12,45000,24
1290,LED-01290,LED Downlight,Genérico A,12,45000,24
1291,LED-01291,LED Downlight,LG,12,45000,24
1292,LED-01292,LED Downlight,LG,12,45000,24
1293,LED-01293,LED Downlight,Philips,12,45000,24
1294,LED-01294,LED Downlight,Philips,12,45000,24
1295,LED-01295,LED Downlight,Osram,12,45000,24
1296,LED-01296,LED Downlight,Genérico B,12,45000,24
1297,LED-01297,LED Downlight,Genérico B,12,45000,24
1298,LED-01298,LED Downlight,Philips,12,45000,24
1299,LED-01299,LED Downlight,Genérico A,12,45000,24
1300,LED-01300,LED Downlight,Samsung,12,45000,24
1301,LED-01301,LED Downlight,Samsung,12,45000,24
1302,LED-01302,LED Downlight,Osram,12,45000,24
1303,LED-01303,LED Downlight,Samsung,12,45000,24
1304,LED-01304,LED Downlight,Philips,12,45000,24
1305,LED-01305,LED Downlight,Osram,12,45000,24
1306,LED-01306,LED Downlight,LG,12,45000,24
1307,LED-01307,LED Downlight,Osram,12,45000,24
1308,LED-01308,LED Downlight,LG,12,45000,24
1309,LED-01309,LED Downlight,Philips,12,45000,24
1310,LED-01310,LED Downlight,Osram,12,45000,24
1311,LED-01311,LED Emergencia,Philips,8,55000,24
1312,LED-01312,LED Emergencia,Osram,8,55000,24
1313,LED-01313,LED Emergencia,Philips,8,55000,24
1314,LED-01314,LED Emergencia,Philips,8,55000,24
1315,LED-01315,LED Emergencia,Samsung,8,55000,24
1316,LED-01316,LED Emergencia,Osram,8,55000,24
1317,LED-01317,LED Emergencia,Philips,8,55000,24
1318,LED-01318,LED Emergencia,Philips,8,55000,24
1319,LED-01319,LED Emergencia,Genérico A,8,55000,24
1320,LED-01320,LED Emergencia,Philips,8,55000,24
1321,LED-01321,LED Emergencia,Osram,8,55000,24
1322,LED-01322,LED Emergencia,LG,8,55000,24
1323,LED-01323,LED Emergencia,Genérico B,8,55000,24
1324,LED-01324,LED Emergencia,Samsung,8,55000,24
1325,LED-01325,LED Emergencia,LG,8,55000,24
1326,LED-01326,LED Emergencia,Philips,8,55000,24
1327,LED-01327,LED Emergencia,Osram,8,55000,24
1328,LED-01328,LED Emergencia,Philips,8,55000,24
1329,LED-01329,LED Emergencia,Osram,8,55000,24
1330,LED-01330,LED Emergencia,Samsung,8,55000,24
1331,LED-01331,LED Emergencia,Osram,8,55000,24
1332,LED-01332,LED Emergencia,LG,8,55000,24
1333,LED-01333,LED Emergencia,Samsung,8,55000,24
1334,LED-01334,LED Emergencia,Samsung,8,55000,24
1335,LED-01335,LED Emergencia,Osram,8,55000,24
1336,LED-01336,LED Emergencia,Osram,8,55000,24
1337,LED-01337,LED Emergencia,Osram,8,55000,24
1338,LED-01338,LED Emergencia,Osram,8,55000,24
1339,LED-01339,LED Emergencia,Genérico A,8,55000,24
1340,LED-01340,LED Emergencia,Genérico B,8,55000,24
1341,LED-01341,LED Tubo T8,Osram,18,40000,24
1342,LED-01342,LED Tubo T8,Genérico B,18,40000,24
1343,LED-01343,LED Tubo T8,Samsung,18,40000,24
1344,LED-01344,LED Tubo T8,Genérico B,18,40000,24
1345,LED-01345,LED Tubo T8,Osram,18,40000,24
1346,LED-01346,LED Tubo T8,LG,18,40000,24
1347,LED-01347,LED Tubo T8,Genérico A,18,40000,24
1348,LED-01348,LED Tubo T8,Osram,18,40000,24
1349,LED-01349,LED Tubo T8,Osram,18,40000,24
1350,LED-01350,LED Tubo T8,Philips,18,40000,24
1351,LED-01351,LED Tubo T8,Philips,18,40000,24
1352,LED-01352,LED Tubo T8,Philips,18,40000,24
1353,LED-01353,LED Tubo T8,Genérico B,18,40000,24
1354,LED-01354,LED Tubo T8,Osram,18,40000,24
1355,LED-01355,LED Tubo T8,Genérico A,18,40000,24
1356,LED-01356,LED Tubo T8,Genérico A,18,40000,24
1357,LED-01357,LED Tubo T8,LG,18,40000,24
1358,LED-01358,LED Tubo T8,LG,18,40000,24
1359,LED-01359,LED Tubo T8,Osram,18,40000,24
1360,LED-01360,LED Tubo T8,LG,18,40000,24
1361,LED-01361,LED Tubo T8,Philips,18,40000,24
1362,LED-01362,LED Tubo T8,Samsung,18,40000,24
1363,LED-01363,LED Tubo T8,Samsung,18,40000,24
1364,LED-01364,LED Tubo T8,Osram,18,40000,24
1365,LED-01365,LED Tubo T8,Genérico A,18,40000,24
1366,LED-01366,LED Tubo T8,LG,18,40000,24
1367,LED-01367,LED Tubo T8,Samsung,18,40000,24
1368,LED-01368,LED Tubo T8,Philips,18,40000,24
1369,LED-01369,LED Tubo T8,LG,18,40000,24
1370,LED-01370,LED Tubo T8,Philips,18,40000,24
1371,LED-01371,LED Tubo T8,Philips,18,40000,24
1372,LED-01372,LED Tubo T8,LG,18,40000,24
1373,LED-01373,LED Tubo T8,Genérico B,18,40000,24
1374,LED-01374,LED Tubo T8,Genérico B,18,40000,24
1375,LED-01375,LED Tubo T8,Philips,18,40000,24
1376,LED-01376,LED Downlight,Osram,12,45000,24
1377,LED-01377,LED Downlight,LG,12,45000,24
1378,LED-01378,LED Downlight,Samsung,12,45000,24
1379,LED-01379,LED Downlight,Philips,12,45000,24
1380,LED-01380,LED Downlight,Osram,12,45000,24
1381,LED-01381,LED Downlight,Samsung,12,45000,24
1382,LED-01382,LED Downlight,Philips,12,45000,24
1383,LED-01383,LED Downlight,Samsung,12,45000,24
1384,LED-01384,LED Downlight,Osram,12,45000,24
1385,LED-01385,LED Downlight,Philips,12,45000,24
1386,LED-01386,LED Downlight,Osram,12,45000,24
1387,LED-01387,LED Downlight,Samsung,12,45000,24
1388,LED-01388,LED Downlight,Samsung,12,45000,24
1389,LED-01389,LED Downlight,Samsung,12,45000,24
1390,LED-01390,LED Downlight,LG,12,45000,24
1391,LED-01391,LED Downlight,Osram,12,45000,24
1392,LED-01392,LED Downlight,Philips,12,45000,24
1393,LED-01393,LED Downlight,Philips,12,45000,24
1394,LED-01394,LED Downlight,LG,12,45000,24
1395,LED-01395,LED Downlight,Genérico A,12,45000,24
1396,LED-01396,LED Downlight,Samsung,12,45000,24
1397,LED-01397,LED Downlight,Philips,12,45000,24
1398,LED-01398,LED Downlight,Osram,12,45000,24
1399,LED-01399,LED Downlight,Philips,12,45000,24
1400,LED-01400,LED Downlight,LG,12,45000,24
1401,LED-01401,LED Downlight,LG,12,45000,24
1402,LED-01402,LED Downlight,Osram,12,45000,24
1403,LED-01403,LED Downlight,Genérico A,12,45000,24
1404,LED-01404,LED Downlight,Samsung,12,45000,24
1405,LED-01405,LED Downlight,Philips,12,45000,24
1406,LED-01406,LED Downlight,Philips,12,45000,24
1407,LED-01407,LED Downlight,Genérico A,12,45000,24
1408,LED-01408,LED Downlight,Samsung,12,45000,24
1409,LED-01409,LED Downlight,Philips,12,45000,24
1410,LED-01410,LED Downlight,Philips,12,45000,24
1411,LED-01411,LED Downlight,Osram,12,45000,24
1412,LED-01412,LED Downlight,Samsung,12,45000,24
1413,LED-01413,LED Downlight,Osram,12,45000,24
1414,LED-01414,LED Downlight,LG,12,45000,24
1415,LED-01415,LED Downlight,Philips,12,45000,24
1416,LED-01416,LED Downlight,Genérico A,12,45000,24
1417,LED-01417,LED Downlight,Philips,12,45000,24
1418,LED-01418,LED Downlight,LG,12,45000,24
1419,LED-01419,LED Downlight,Genérico B,12,45000,24
1420,LED-01420,LED Downlight,Philips,12,45000,24
1421,LED-01421,LED Downlight,Osram,12,45000,24
1422,LED-01422,LED Downlight,Osram,12,45000,24
1423,LED-01423,LED Downlight,Osram,12,45000,24
1424,LED-01424,LED Downlight,Samsung,12,45000,24
1425,LED-01425,LED Downlight,Samsung,12,45000,24
1426,LED-01426,LED Downlight,Osram,12,45000,24
1427,LED-01427,LED Downlight,Samsung,12,45000,24
1428,LED-01428,LED Downlight,LG,12,45000,24
1429,LED-01429,LED Downlight,Genérico B,12,45000,24
1430,LED-01430,LED Downlight,Samsung,12,45000,24
1431,LED-01431,LED Downlight,Osram,12,45000,24
1432,LED-01432,LED Downlight,Osram,12,45000,24
1433,LED-01433,LED Downlight,LG,12,45000,24
1434,LED-01434,LED Downlight,Genérico B,12,45000,24
1435,LED-01435,LED Downlight,Philips,12,45000,24
1436,LED-01436,LED Downlight,Genérico B,12,45000,24
1437,LED-01437,LED Downlight,LG,12,45000,24
1438,LED-01438,LED Downlight,LG,12,45000,24
1439,LED-01439,LED Downlight,LG,12,45000,24
1440,LED-01440,LED Downlight,Samsung,12,45000,24
1441,LED-01441,LED Downlight,Samsung,12,45000,24
1442,LED-01442,LED Downlight,Osram,12,45000,24
1443,LED-01443,LED Downlight,Philips,12,45000,24
1444,LED-01444,LED Downlight,Philips,12,45000,24
1445,LED-01445,LED Downlight,Samsung,12,45000,24
1446,LED-01446,LED Downlight,Samsung,12,45000,24
1447,LED-01447,LED Downlight,Samsung,12,45000,24
1448,LED-01448,LED Downlight,Genérico A,12,45000,24
1449,LED-01449,LED Downlight,Samsung,12,45000,24
1450,LED-01450,LED Downlight,Genérico A,12,45000,24
1451,LED-01451,LED Downlight,Samsung,12,45000,24
1452,LED-01452,LED Downlight,Philips,12,45000,24
1453,LED-01453,LED Downlight,Genérico A,12,45000,24
1454,LED-01454,LED Downlight,Genérico A,12,45000,24
1455,LED-01455,LED Downlight,Osram,12,45000,24
1456,LED-01456,LED Downlight,Genérico A,12,45000,24
1457,LED-01457,LED Downlight,Osram,12,45000,24
1458,LED-01458,LED Downlight,Genérico A,12,45000,24
1459,LED-01459,LED Downlight,Philips,12,45000,24
1460,LED-01460,LED Downlight,LG,12,45000,24
1461,LED-01461,LED Downlight,LG,12,45000,24
1462,LED-01462,LED Downlight,Philips,12,45000,24
1463,LED-01463,LED Downlight,Genérico A,12,45000,24
1464,LED-01464,LED Downlight,Genérico A,12,45000,24
1465,LED-01465,LED Downlight,Osram,12,45000,24
1466,LED-01466,LED Downlight,Samsung,12,45000,24
1467,LED-01467,LED Downlight,Osram,12,45000,24
1468,LED-01468,LED Downlight,Osram,12,45000,24
1469,LED-01469,LED Downlight,Osram,12,45000,24
1470,LED-01470,LED Downlight,Genérico B,12,45000,24
1471,LED-01471,LED Downlight,Genérico A,12,45000,24
1472,LED-01472,LED Downlight,Genérico B,12,45000,24
1473,LED-01473,LED Downlight,Genérico B,12,45000,24
1474,LED-01474,LED Downlight,Genérico A,12,45000,24
1475,LED-01475,LED Downlight,LG,12,45000,24
1476,LED-01476,LED Downlight,Philips,12,45000,24
1477,LED-01477,LED Downlight,Osram,12,45000,24
1478,LED-01478,LED Downlight,Genérico A,12,45000,24
1479,LED-01479,LED Downlight,Osram,12,45000,24
1480,LED-01480,LED Downlight,Samsung,12,45000,24
1481,LED-01481,LED Downlight,LG,12,45000,24
1482,LED-01482,LED Downlight,Samsung,12,45000,24
1483,LED-01483,LED Downlight,Genérico A,12,45000,24
1484,LED-01484,LED Downlight,Osram,12,45000,24
1485,LED-01485,LED Downlight,LG,12,45000,24
1486,LED-01486,LED Downlight,Samsung,12,45000,24
1487,LED-01487,LED Downlight,Osram,12,45000,24
1488,LED-01488,LED Downlight,Genérico A,12,45000,24
1489,LED-01489,LED Downlight,LG,12,45000,24
1490,LED-01490,LED Downlight,LG,12,45000,24
1491,LED-01491,LED Downlight,Osram,12,45000,24
1492,LED-01492,LED Downlight,Genérico A,12,45000,24
1493,LED-01493,LED Downlight,Philips,12,45000,24
1494,LED-01494,LED Downlight,Genérico A,12,45000,24
1495,LED-01495,LED Downlight,Osram,12,45000,24
1496,LED-01496,LED Emergencia,Osram,8,55000,24
1497,LED-01497,LED Emergencia,Philips,8,55000,24
1498,LED-01498,LED Emergencia,Genérico A,8,55000,24
1499,LED-01499,LED Emergencia,Genérico A,8,55000,24
1500,LED-01500,LED Emergencia,Philips,8,55000,24
1501,LED-01501,LED Emergencia,Philips,8,55000,24
1502,LED-01502,LED Emergencia,Osram,8,55000,24
1503,LED-01503,LED Emergencia,Genérico B,8,55000,24
1504,LED-01504,LED Emergencia,Philips,8,55000,24
1505,LED-01505,LED Emergencia,Genérico B,8,55000,24
1506,LED-01506,LED Emergencia,Osram,8,55000,24
1507,LED-01507,LED Emergencia,Philips,8,55000,24
1508,LED-01508,LED Emergencia,Osram,8,55000,24
1509,LED-01509,LED Emergencia,LG,8,55000,24
1510,LED-01510,LED Emergencia,Philips,8,55000,24
1511,LED-01511,LED Emergencia,LG,8,55000,24
1512,LED-01512,LED Emergencia,Genérico A,8,55000,24
