id_ubicacion,id_luminaria,piso,area,ubicacion_especifica,criticidad
1688,LED-01688,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1689,LED-01689,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1690,LED-01690,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1691,LED-01691,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1692,LED-01692,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1693,LED-01693,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1694,LED-01694,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1695,LED-01695,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1696,LED-01696,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1697,LED-01697,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1698,LED-01698,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1699,LED-01699,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1700,LED-01700,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1701,LED-01701,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1702,LED-01702,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1703,LED-01703,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1704,LED-01704,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1705,LED-01705,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1706,LED-01706,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1707,LED-01707,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1708,LED-01708,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1709,LED-01709,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1710,LED-01710,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1711,LED-01711,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1712,LED-01712,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1713,LED-01713,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1714,LED-01714,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1715,LED-01715,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1716,LED-01716,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1717,LED-01717,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1718,LED-01718,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1719,LED-01719,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1720,LED-01720,Piso 6,Pasillos,Pasillos - Sector 1,ALTA
1721,LED-01721,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1722,LED-01722,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1723,LED-01723,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1724,LED-01724,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1725,LED-01725,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1726,LED-01726,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1727,LED-01727,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1728,LED-01728,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1729,LED-01729,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1730,LED-01730,Piso 6,Pasillos,Pasillos - Sector 2,ALTA
1731,LED-01731,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1732,LED-01732,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1733,LED-01733,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1734,LED-01734,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1735,LED-01735,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1736,LED-01736,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1737,LED-01737,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1738,LED-01738,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1739,LED-01739,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1740,LED-01740,Piso 6,Pasillos,Pasillos - Sector 3,ALTA
1741,LED-01741,Piso 6,Pasillos,Pasillos - Sector 4,ALTA
1742,LED-01742,Piso 6,Pasillos,Pasillos - Sector 4,ALTA
1743,LED-01743,Piso 6,Pasillos,Pasillos - Sector 4,ALTA
1744,LED-01744,Piso 6,Pasillos,Pasillos - Sector 4,ALTA
1745,LED-01745,Piso 6,Pasillos,Pasillos - Sector 4,ALTA
1746,LED-01746,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1747,LED-01747,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1748,LED-01748,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1749,LED-01749,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1750,LED-01750,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1751,LED-01751,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1752,LED-01752,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1753,LED-01753,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1754,LED-01754,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1755,LED-01755,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1756,LED-01756,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1757,LED-01757,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1758,LED-01758,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1759,LED-01759,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1760,LED-01760,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1761,LED-01761,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1762,LED-01762,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1763,LED-01763,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1764,LED-01764,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1765,LED-01765,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1766,LED-01766,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1767,LED-01767,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1768,LED-01768,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1769,LED-01769,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1770,LED-01770,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1771,LED-01771,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1772,LED-01772,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1773,LED-01773,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1774,LED-01774,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1775,LED-01775,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1776,LED-01776,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1777,LED-01777,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1778,LED-01778,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1779,LED-01779,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1780,LED-01780,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1781,LED-01781,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1782,LED-01782,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1783,LED-01783,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1784,LED-01784,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1785,LED-01785,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1786,LED-01786,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1787,LED-01787,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1788,LED-01788,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1789,LED-01789,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1790,LED-01790,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1791,LED-01791,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1792,LED-01792,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1793,LED-01793,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1794,LED-01794,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1795,LED-01795,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1796,LED-01796,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1797,LED-01797,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1798,LED-01798,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1799,LED-01799,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1800,LED-01800,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1801,LED-01801,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1802,LED-01802,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1803,LED-01803,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1804,LED-01804,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1805,LED-01805,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1806,LED-01806,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1807,LED-01807,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1808,LED-01808,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1809,LED-01809,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1810,LED-01810,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1811,LED-01811,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1812,LED-01812,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1813,LED-01813,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1814,LED-01814,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1815,LED-01815,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,ALTA
1816,LED-01816,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1817,LED-01817,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1818,LED-01818,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1819,LED-01819,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1820,LED-01820,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1821,LED-01821,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1822,LED-01822,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1823,LED-01823,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1824,LED-01824,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1825,LED-01825,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,ALTA
1826,LED-01826,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1827,LED-01827,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1828,LED-01828,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1829,LED-01829,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1830,LED-01830,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1831,LED-01831,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1832,LED-01832,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1833,LED-01833,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1834,LED-01834,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1835,LED-01835,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,ALTA
1836,LED-01836,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1837,LED-01837,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1838,LED-01838,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1839,LED-01839,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1840,LED-01840,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1841,LED-01841,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1842,LED-01842,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1843,LED-01843,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1844,LED-01844,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1845,LED-01845,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,ALTA
1846,LED-01846,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1847,LED-01847,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1848,LED-01848,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1849,LED-01849,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1850,LED-01850,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1851,LED-01851,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1852,LED-01852,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1853,LED-01853,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1854,LED-01854,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1855,LED-01855,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,ALTA
1856,LED-01856,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1857,LED-01857,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1858,LED-01858,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1859,LED-01859,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1860,LED-01860,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1861,LED-01861,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1862,LED-01862,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1863,LED-01863,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1864,LED-01864,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1865,LED-01865,Piso 7,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,ALTA
1866,LED-01866,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1867,LED-01867,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1868,LED-01868,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1869,LED-01869,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1870,LED-01870,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1871,LED-01871,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1872,LED-01872,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1873,LED-01873,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1874,LED-01874,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1875,LED-01875,Piso 7,Estación Enfermería,Estación Enfermería - Sector 1,CRÍTICA
1876,LED-01876,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1877,LED-01877,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1878,LED-01878,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1879,LED-01879,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1880,LED-01880,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1881,LED-01881,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1882,LED-01882,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1883,LED-01883,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1884,LED-01884,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1885,LED-01885,Piso 7,Estación Enfermería,Estación Enfermería - Sector 2,CRÍTICA
1886,LED-01886,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1887,LED-01887,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1888,LED-01888,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1889,LED-01889,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1890,LED-01890,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1891,LED-01891,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1892,LED-01892,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1893,LED-01893,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1894,LED-01894,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1895,LED-01895,Piso 7,Estación Enfermería,Estación Enfermería - Sector 3,CRÍTICA
1896,LED-01896,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1897,LED-01897,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1898,LED-01898,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1899,LED-01899,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1900,LED-01900,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1901,LED-01901,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1902,LED-01902,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1903,LED-01903,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1904,LED-01904,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1905,LED-01905,Piso 7,Pasillos,Pasillos - Sector 1,ALTA
1906,LED-01906,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1907,LED-01907,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1908,LED-01908,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1909,LED-01909,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1910,LED-01910,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1911,LED-01911,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1912,LED-01912,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1913,LED-01913,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1914,LED-01914,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1915,LED-01915,Piso 7,Pasillos,Pasillos - Sector 2,ALTA
1916,LED-01916,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1917,LED-01917,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1918,LED-01918,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1919,LED-01919,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1920,LED-01920,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1921,LED-01921,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1922,LED-01922,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1923,LED-01923,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1924,LED-01924,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1925,LED-01925,Piso 7,Pasillos,Pasillos - Sector 3,ALTA
1926,LED-01926,Piso 7,Pasillos,Pasillos - Sector 4,ALTA
1927,LED-01927,Piso 7,Pasillos,Pasillos - Sector 4,ALTA
1928,LED-01928,Piso 7,Pasillos,Pasillos - Sector 4,ALTA
1929,LED-01929,Piso 7,Pasillos,Pasillos - Sector 4,ALTA
1930,LED-01930,Piso 7,Pasillos,Pasillos - Sector 4,ALTA
1931,LED-01931,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1932,LED-01932,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1933,LED-01933,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1934,LED-01934,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1935,LED-01935,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1936,LED-01936,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1937,LED-01937,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1938,LED-01938,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1939,LED-01939,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1940,LED-01940,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 1,ALTA
1941,LED-01941,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1942,LED-01942,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1943,LED-01943,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1944,LED-01944,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1945,LED-01945,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1946,LED-01946,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1947,LED-01947,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1948,LED-01948,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1949,LED-01949,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1950,LED-01950,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 2,ALTA
1951,LED-01951,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1952,LED-01952,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1953,LED-01953,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1954,LED-01954,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1955,LED-01955,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1956,LED-01956,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1957,LED-01957,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1958,LED-01958,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1959,LED-01959,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1960,LED-01960,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 3,ALTA
1961,LED-01961,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1962,LED-01962,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1963,LED-01963,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1964,LED-01964,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1965,LED-01965,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1966,LED-01966,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1967,LED-01967,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1968,LED-01968,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1969,LED-01969,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1970,LED-01970,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 4,ALTA
1971,LED-01971,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1972,LED-01972,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1973,LED-01973,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1974,LED-01974,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1975,LED-01975,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1976,LED-01976,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1977,LED-01977,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1978,LED-01978,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1979,LED-01979,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1980,LED-01980,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 5,ALTA
1981,LED-01981,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1982,LED-01982,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1983,LED-01983,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1984,LED-01984,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1985,LED-01985,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
1986,LED-01986,Piso 8,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,ALTA
